source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,mineral_d,ff_d,total_d,ccontent,total_c,ccontent_1m,total_c_1m,pedon_start
Oswald 1973 Rep BC-43,2915,Sombric Ferro-Humic Podzol,48.92,-124.97,LOW,4,Bf2,Mineral,61,,18,1.17,1,32.5,1,5.6,0,,,,7961,,7961,,FALSE
Oswald 1973 Rep BC-43,2915,Sombric Ferro-Humic Podzol,48.92,-124.97,LOW,5,Bhf,Mineral,79,,21,0.86,1,33.5,1,9.1,0,,,,10929,,10929,,FALSE
Oswald 1973 Rep BC-43,2916,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,1,Ah,Mineral,0,,10,0.93,1,35,1,13.3,0,100,0,100,8040,50138,8040,501.38,TRUE
Oswald 1973 Rep BC-43,2916,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,2,Bf,Mineral,10,,18,1.17,1,32.5,1,7.3,0,,,,10377,,10377,,FALSE
Oswald 1973 Rep BC-43,2916,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,3,Bhf1,Mineral,28,,20,0.86,1,20.5,1,7.7,0,,,,10529,,10529,,FALSE
Oswald 1973 Rep BC-43,2916,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,4,Bhf2,Mineral,48,,36,0.86,1,29.5,1,6.8,0,,,,14842,,14842,,FALSE
Oswald 1973 Rep BC-43,2916,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,5,Bhf3,Mineral,84,,16,0.86,1,29,1,6.5,0,,,,6350,,6350,,FALSE
Oswald 1973 Rep BC-43,2917,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,1,Ah,Mineral,0,,10,0.93,1,0,1,7.5,0,100,0,100,6975,32583,6975,325.83,TRUE
Oswald 1973 Rep BC-43,2917,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,2,Bf1,Mineral,10,,18,1.17,1,3,1,3.6,0,,,,7354,,7354,,FALSE
Oswald 1973 Rep BC-43,2917,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,3,Bh,Mineral,28,,15,0.86,1,0,1,4.6,0,,,,5934,,5934,,FALSE
Oswald 1973 Rep BC-43,2917,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,4,Bf2,Mineral,43,,13,1.17,1,2,1,1.3,0,,,,1938,,1938,,FALSE
Oswald 1973 Rep BC-43,2917,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,5,BC,Mineral,56,,8,1.71,1,16.5,1,1.2,0,,,,1371,,1371,,FALSE
Oswald 1973 Rep BC-43,2917,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,6,C,Mineral,64,,36,1.74,1,31.5,1,2.1,0,,,,9011,,9011,,FALSE
Oswald 1973 Rep BC-43,2918,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,1,LFH,Organic,-15,,15,0.11,1,0,1,17,0,23,15,38,2805,9941,2805,99.41,TRUE
Oswald 1973 Rep BC-43,2918,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,2,Bf,Mineral,0,,13,1.17,1,18,1,4.7,0,,,,5862,,5862,,FALSE
Oswald 1973 Rep BC-43,2918,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,3,C,Mineral,13,,10,1.74,1,39,1,1.2,0,,,,1274,,1274,,FALSE
Oswald 1973 Rep BC-43,2918,Orthic Ferro-Humic Podzol,48.92,-124.97,LOW,4,Rock,Mineral,23,,77,,0,0,1,,0,,,,,,,,FALSE
Oswald 1973 Rep BC-43,2919,Orthic Humic Podzol,48.92,-124.97,LOW,1,Ah,Mineral,0,,5,0.93,1,0,1,13.9,0,100,0,100,6464,59809,6464,598.09,TRUE
Oswald 1973 Rep BC-43,2919,Orthic Humic Podzol,48.92,-124.97,LOW,2,Bh,Mineral,5,,25,0.86,1,0,1,12.5,0,,,,26875,,26875,,FALSE
Oswald 1973 Rep BC-43,2919,Orthic Humic Podzol,48.92,-124.97,LOW,3,BC1,Mineral,30,,13,1.71,1,37,1,0.5,0,,,,700,,700,,FALSE
Oswald 1973 Rep BC-43,2919,Orthic Humic Podzol,48.92,-124.97,LOW,4,BC2,Mineral,43,,23,1.71,1,16.5,1,3.1,0,,,,10181,,10181,,FALSE
Oswald 1973 Rep BC-43,2919,Orthic Humic Podzol,48.92,-124.97,LOW,5,C,Mineral,66,,34,1.74,1,15,1,3.1,0,,,,15589,,15589,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,L,Organic,-1,,1,0.14,1,0,1,39,1,100,1,101,546,19257,546,192.57,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,8,1.31,1,0,1,5.4,0,,,,5659,,5659,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,Mineral,8,,20,1.46,1,0,1,1.8,0,,,,5256,,5256,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,Mineral,28,,10,1.46,1,0,1,0.8,0,,,,1168,,1168,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bfj1,Mineral,38,,30,1.46,1,0,1,0.7,0,,,,3066,,3066,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,6,Bf3,Mineral,68,,20,1.46,1,0,1,0.8,0,,,,2336,,2336,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2928,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,7,Bfj2,Mineral,88,,12,1.46,1,0,1,0.7,0,,,,1226,,1226,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2929,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,Ah,Mineral,0,,8,1.31,1,0,1,7.1,0,100,0,100,7441,26580,7441,265.8,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2929,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Bf,Mineral,8,,15,1.46,1,0,1,3.3,0,,,,7227,,7227,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2929,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bm,Mineral,23,,77,1.19,1,0,1,1.3,0,,,,11912,,11912,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2930,Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LFH,Organic,-15,,15,0.14,1,0,1,27.7,0,100,15,115,5817,16393,5817,163.93,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2930,Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,25,1.31,1,80,1,5.1,0,,,,3340,,3340,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2930,Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,Mineral,25,,25,1.38,1,55,1,1.5,0,,,,2329,,2329,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2930,Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,Mineral,50,,20,1.38,1,40,1,1.3,0,,,,2153,,2153,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2930,Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bm,Mineral,70,,30,1.7,1,40,1,0.9,0,,,,2754,,2754,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2931,Orthic Humic Regosol,49.28,-124.67,HIGH,1,L,Organic,-1,,1,0.11,1,0,1,26,1,100,1,101,286,15783,286,157.83,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2931,Orthic Humic Regosol,49.28,-124.67,HIGH,2,Ah1,Mineral,0,,25,0.97,1,0,1,3.6,0,,,,8730,,8730,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2931,Orthic Humic Regosol,49.28,-124.67,HIGH,3,Ah2,Mineral,25,,30,0.97,1,0,1,2.3,0,,,,6693,,6693,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2931,Orthic Humic Regosol,49.28,-124.67,HIGH,4,C,Mineral,55,,45,1.1,1,95,1,0.3,0,,,,74,,74,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2932,Gleyed Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,1,L,Organic,-1,,1,0.14,1,0,1,41.3,1,90,1,91,578,33349,578,333.49,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2932,Gleyed Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,20,1.31,1,0,1,7,0,,,,18340,,18340,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2932,Gleyed Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf,Mineral,20,,20,1.46,1,0,1,2.2,0,,,,6424,,6424,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2932,Gleyed Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bfgj,Mineral,40,,30,1.57,1,0,1,1.1,0,,,,5181,,5181,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2932,Gleyed Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bfg,Mineral,70,,20,1.57,1,0,1,0.9,0,,,,2826,,2826,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2932,Gleyed Sombric Humo-Ferric Podzol,49.28,-124.67,HIGH,6,Rock,Mineral,90,,10,,0,0,1,,0,,,,,,,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2933,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LFH,Organic,-5,,5,0.14,1,0,1,36.4,0,100,5,105,2548,10900,2548,109,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2933,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Bf1,Mineral,0,,40,1.46,1,70,1,1.9,0,,,,3329,,3329,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2933,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bm1,Mineral,40,,30,1.19,1,70,1,0.6,0,,,,643,,643,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2933,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,Mineral,70,,30,1.46,1,0,1,1,0,,,,4380,,4380,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2934,Orthic Dystric Brunisol,49.28,-124.67,HIGH,1,LFH,Organic,-6,,6,0.16,1,0,1,44,0,100,6,106,4224,16546,4224,165.46,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2934,Orthic Dystric Brunisol,49.28,-124.67,HIGH,2,Ahj,Mineral,0,,8,1.07,1,0,1,3.3,0,,,,2825,,2825,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2934,Orthic Dystric Brunisol,49.28,-124.67,HIGH,3,Bm1,Mineral,8,,22,1.45,1,0,1,1.1,0,,,,3509,,3509,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2934,Orthic Dystric Brunisol,49.28,-124.67,HIGH,4,Bfj1,Mineral,30,,25,1.03,1,0,1,1.1,0,,,,2833,,2833,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2934,Orthic Dystric Brunisol,49.28,-124.67,HIGH,5,Bm2,Mineral,55,,35,1.45,1,0,1,0.5,0,,,,2537,,2537,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2934,Orthic Dystric Brunisol,49.28,-124.67,HIGH,6,Bfj2,Mineral,90,,10,1.03,1,0,1,0.6,0,,,,618,,618,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2935,Orthic Dystric Brunisol,49.28,-124.67,HIGH,1,LFH,Organic,-10,,10,0.16,1,0,1,43.8,0,100,10,110,7008,12474,7008,124.74,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2935,Orthic Dystric Brunisol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,2,1.07,1,35,1,14.9,0,,,,2073,,2073,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2935,Orthic Dystric Brunisol,49.28,-124.67,HIGH,3,Bm1,Mineral,2,,58,1.45,1,80,1,1.5,0,,,,2523,,2523,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2935,Orthic Dystric Brunisol,49.28,-124.67,HIGH,4,Bm2,Mineral,60,,40,1.45,1,85,1,1,0,,,,870,,870,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2935,Orthic Dystric Brunisol,49.28,-124.67,HIGH,5,Bm3,Mineral,100,,0,1.45,1,90,1,0.4,0,,,,0,,0,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2936,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LFH,Organic,-7,,7,0.14,1,0,1,40,0,100,7,107,3920,29668,3920,296.68,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2936,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,8,1.31,1,0,1,10.6,1,,,,11109,,11109,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2936,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,Mineral,8,,7,1.46,1,0,1,1.9,0,,,,1942,,1942,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2936,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,Mineral,15,,20,1.46,1,0,1,1.4,0,,,,4088,,4088,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2936,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bfj,Mineral,35,,30,1.46,1,0,1,1.3,0,,,,5694,,5694,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2936,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,6,Bm,Mineral,65,,35,1.19,1,0,1,0.7,0,,,,2915,,2915,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,1,L,Organic,-1,,1,0.16,1,0,1,38,1,100,1,101,608,12463,608,124.63,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,13,1.07,1,0,1,5.7,0,,,,7929,,7929,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,3,Bm,Mineral,13,,12,1.62,1,0,1,1.7,0,,,,3305,,3305,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,4,IIC,Mineral,25,,75,1.84,1,95,1,0.9,0,,,,621,,621,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LF,Organic,-2,,2,0.14,1,0,1,29,0,100,2,102,812,19138,812,191.38,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,7,1.31,1,0,1,6.1,0,,,,5594,,5594,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,Mineral,7,,16,1.46,1,0,1,1.6,0,,,,3738,,3738,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,Mineral,23,,37,1.46,1,0,1,0.8,0,,,,4322,,4322,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bfj,Mineral,60,,40,1.46,1,0,1,0.8,0,,,,4672,,4672,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LF,Organic,-7,,7,0.14,1,0,1,45.1,0,,,,4420,,4420,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,Mineral,0,,5,1.31,1,0,1,6.5,0,100,7,107,4258,24917,4258,249.17,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,Mineral,5,,30,1.46,1,0,1,2.1,0,,,,9198,,9198,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,Mineral,35,,40,1.46,1,0,1,0.9,0,,,,5256,,5256,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bm,Mineral,75,,25,1.19,1,0,1,0.6,0,,,,1785,,1785,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LFH,Organic,-20,,8,0.14,1,0,1,52,0,100,20,120,5824,32474,5824,324.74,TRUE
Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,H2,Organic,-12,,12,0.14,1,0,1,47.8,0,,,,8030,,8030,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Ah,Mineral,0,,6,1.31,1,0,1,5.3,0,,,,4166,,4166,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf1,Mineral,6,,29,1.46,1,0,1,1.5,0,,,,6351,,6351,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bf2,Mineral,35,,50,1.46,1,0,1,0.9,0,,,,6570,,6570,,FALSE
Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,6,Bfgj,Mineral,85,,15,1.46,1,0,1,0.7,0,,,,1533,,1533,,FALSE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,1,Om1,NA,0,16,16,0.12,1,0,0,50.09,0,38,102,140,9617,65023,9617,597,TRUE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,2,Om2,NA,16,33,17,0.12,1,0,0,50.6,0,,,,10322,,10322,,FALSE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,3,Om3,NA,33,60,27,0.12,1,0,0,56.11,0,,,,18180,,18180,,FALSE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,4,Om4 / Om5,NA,60,84,24,0.12,1,0,0,56.39,0,,,,16240,,16240,,FALSE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,5,Om6,NA,84,102,18,0.12,1,0,0,27.82,0,,,,6009,,5341,,FALSE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,6,2Bgb,NA,102,115,13,0.99,0,13,0,3.21,0,,,,3594,,0,,FALSE
NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,7,2Cg,NA,115,140,25,1.74,1,54,0,0.53,0,,,,1061,,0,,FALSE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,1,Om1,NA,0,10,10,0.12,1,0,0,43.2,0,99,51,150,5184,23625,5184,223.03,TRUE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,2,Om2,NA,10,23,13,0.12,1,0,0,27.33,0,,,,4263,,4263,,FALSE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,3,Om3,NA,23,31,8,0.12,1,0,0,29.84,0,,,,2865,,2865,,FALSE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,4,Om4,NA,31,51,20,0.12,1,0,0,12.71,0,,,,3050,,3050,,FALSE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,5,2C,NA,51,75,24,1.38,0,38,0,2.73,0,,,,5606,,5606,,FALSE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,6,2Cg,NA,75,110,35,1.75,0,72,0,1.09,0,,,,1869,,1335,,FALSE
NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,7,3C,NA,120,150,30,1.99,0,40,0,0.22,0,,,,788,,0,,FALSE
NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,1,Of,NA,0,16,16,0.08,1,0,0,46.21,0,84,16,100,5915,13162,5915,131.62,TRUE
NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,2,bf,NA,16,27,11,1.46,0,48,0,2.12,0,,,,1770,,1770,,FALSE
NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,3,Bm,NA,27,42,15,1.37,0,25,0,2.24,0,,,,3452,,3452,,FALSE
NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,4,2C1,NA,42,59,17,1.67,0,47,0,0.76,0,,,,1144,,1144,,FALSE
NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,5,2C2,NA,59,71,12,1.82,0,53,0,0.33,0,,,,339,,339,,FALSE
NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,6,2Cg,NA,71,100,29,2,0,45,0,0.17,0,,,,542,,542,,FALSE
NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,1,Om,NA,0,7,7,0.12,1,0,0,44.75,0,65,7,72,3759,22607,3759,226.07,TRUE
NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,2,E,NA,7,11,4,0.93,1,12,0,11.05,0,,,,3617,,3617,,FALSE
NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,3,Bh,NA,11,15,4,0.86,1,4,0,12.02,0,,,,3969,,3969,,FALSE
NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,4,bf1,NA,15,20,5,0.68,0,6,0,5.28,0,,,,1687,,1687,,FALSE
NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,5,bf2,NA,20,39,19,1.54,0,23,0,3.62,0,,,,8156,,8156,,FALSE
NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,6,C,NA,39,72,33,1.92,0,44,0,0.4,0,,,,1419,,1419,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,1,Of,NA,7,4,3,0.08,1,0,0,51.71,0,93,7,100,1241,7842,1241,78.42,TRUE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,2,Om,NA,4,2,2,0.12,1,0,0,51.46,0,,,,1235,,1235,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,3,Oh,NA,2,0,2,0.15,1,0,0,51.44,0,,,,1543,,1543,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,4,E,NA,0,4,4,1.31,1,23,0,5.76,0,,,,2324,,2324,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,5,Bhf,NA,4,14,10,1.25,0,67,0,1.38,0,,,,569,,569,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,6,BC,NA,14,21,7,1.64,0,59,0,0.46,0,,,,217,,217,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,7,C1,NA,21,33,12,1.91,1,61,0,0.29,0,,,,259,,259,,FALSE
NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,8,C2,NA,33,93,60,1.91,1,67,0,0.12,0,,,,454,,454,,FALSE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,1,Of,NA,10,9,1,0.08,1,0,0,46.14,0,90,10,100,369,5404,369,54.04,TRUE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,2,Om,NA,9,5,4,0.12,1,0,0,35.07,0,,,,1683,,1683,,FALSE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,3,Oh,NA,5,0,5,0.15,1,2,0,23.74,0,,,,1745,,1745,,FALSE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,4,E,NA,0,4,4,0.11,1,25,0,1.68,0,,,,55,,55,,FALSE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,5,bf,NA,4,18,14,1.1,1,24,0,0.36,0,,,,421,,421,,FALSE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,6,C1,NA,18,56,38,1.1,1,24,0,0.2,0,,,,635,,635,,FALSE
NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,7,C2,NA,56,90,34,1.1,1,22,0,0.17,0,,,,496,,496,,FALSE
NRCS (Michaelson et al. 2013),90AK110003,Humic Regosol,58.422,-134.541,HIGH,1,A,NA,0,5,5,0.97,1,18,0,0.04,0,100,0,100,16,229,16,2.29,TRUE
NRCS (Michaelson et al. 2013),90AK110003,Humic Regosol,58.422,-134.541,HIGH,2,C1,NA,5,22,17,1.1,1,8,0,0.03,0,,,,52,,52,,FALSE
NRCS (Michaelson et al. 2013),90AK110003,Humic Regosol,58.422,-134.541,HIGH,3,C2,NA,22,100,78,1.1,1,6,0,0.02,0,,,,161,,161,,FALSE
NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,1,Of,NA,5,4,1,0.08,1,0,0,36.72,0,95,5,100,294,1640,294,16.4,TRUE
NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,2,Om,NA,4,0,4,0.12,1,0,0,17.01,0,,,,816,,816,,FALSE
NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,3,A,NA,0,12,12,0.97,1,30,0,0.23,0,,,,187,,187,,FALSE
NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,4,C1,NA,12,48,36,1.1,1,35,0,0.07,0,,,,180,,180,,FALSE
NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,5,C2,NA,48,95,47,1.1,1,37,0,0.05,0,,,,163,,163,,FALSE
